0.1539725,0.14519258,0.7206841,0.25203848,0.039280634,0.098985255,1.4167873,-0.043199982,0.2539215,0.34325176,-1.0127696,0.4495785,0.62617207,0.26533493,0.014292678,0.10649612,0.41101298,-0.23766063,1.1977334,0.18812554,0.20175327,1.2482525,1.2753264,-0.56971115,0.7932676,-0.056894124,0.42730445,0.03344099,0.05591067,0.66296893,-0.48816216,-0.091516666,0.8580287,0.057905257,0.72796094,0.017888494,-0.22827755,1.0037963,0.55991006,-0.6636503,0.015449911,0.105855174,-0.13112594,0.46886787,0.070110306,-0.39993185,0.38189355,1.284755,0.2494652,-0.14452869,0.12078887,-0.018637849,0.5685476,-1.2377661,0.002002254,-0.40108523,0.6399262,-0.025297225,-0.72017384,-1.2850378,0.3424812,-0.32474005,-0.03396429,0.02547986,5422.2837
0.925861,0.14572193,1.7793564,1.1117682,-0.27022058,0.018423796,2.6975987,-0.46224052,0.6829978,1.7746416,-1.6028826,1.0464045,0.8934296,0.31910747,0.2611016,0.55354494,1.2391192,0.20536834,3.0344892,0.2008445,-0.4613048,1.2406583,1.8851982,-0.42731464,0.2383011,-0.43633765,0.69088256,-1.4964176,-0.98429006,0.9778438,-0.36630172,-0.35231742,0.77922565,-0.7414934,-0.59302986,-0.40165395,0.06383824,1.3767772,1.3935646,-0.74165934,0.60858315,-0.29381657,0.09304864,0.5147838,-0.83175045,0.80455875,-0.18432513,2.1565294,0.58946097,0.3837264,1.1955391,-0.7542608,0.21276754,-0.12318368,0.029987887,-1.3717079,0.5106776,0.11330472,-0.5164332,-1.7150741,0.74759984,0.12395838,0.49166322,-0.0410713,8127.5605
3.8965116,0.3627952,1.8502506,0.32944387,2.6520195,0.65224576,3.3720567,-1.6963283,2.098683,1.8874037,-4.3565655,3.1139634,3.1154392,1.9428629,-2.058186,1.7152072,2.189567,-0.12538692,2.7047055,-1.3074626,-1.1836531,0.93946016,3.2485847,-1.2477322,2.158279,-0.4468984,-0.08685048,-2.1875982,-1.4209564,2.4347067,-1.3107501,-1.728091,2.0914912,-1.5882336,-1.0019126,0.6412295,0.72057,2.7551546,3.7249136,0.83375144,1.4610554,-0.52652663,-0.9081453,-0.49054438,-0.29685536,3.7279205,1.3905624,3.52677,0.895637,-0.30076033,3.8907294,-2.2334936,1.6813898,1.5010315,-0.42246792,-3.035146,-0.26254296,-0.83549595,0.8220034,-2.6100297,0.64929116,0.60921395,-0.5336866,-0.9110441,47142.24
4.497016,0.7154618,1.8368062,-0.17993802,3.5247674,0.9929037,3.08397,-2.121154,2.8723705,1.4164817,-5.4843297,3.006761,3.6114569,1.9079816,-1.9072798,2.23246,1.7417663,-0.27424583,2.3286197,-1.2188741,-1.530238,0.3307801,3.3631058,-0.47885275,2.5896478,-0.75333685,-0.22271465,-2.0478938,-1.3101898,2.212642,-1.0772253,-1.9904625,2.1455822,-1.8985724,-1.3741144,1.0686218,1.3119507,2.8174138,4.262719,1.3222684,1.5506071,-0.4752226,-1.371713,-1.3490887,-0.00350767,5.0018573,1.979233,3.7664447,1.1229894,-0.081247635,4.886838,-2.4838188,2.0493948,2.008942,-0.3568617,-3.060586,-0.40375757,-1.3507686,0.7355912,-2.5901241,0.37561163,0.27841,-1.4420985,-1.2766943,54550.89
4.040857,0.3848267,1.9931769,0.5366341,2.700462,0.75769114,3.6752732,-1.8903725,2.315686,2.2081137,-4.376563,3.5814493,3.12142,2.2101288,-1.9491612,1.806112,2.687272,0.09076837,2.7311206,-1.327771,-1.3352888,1.1583976,3.5128736,-1.3028526,2.182861,-0.7126623,0.20109236,-2.660818,-1.6182358,2.2178063,-1.3748033,-1.7185724,1.9220226,-1.7454427,-1.4328333,0.65478456,0.75085074,3.2234545,3.7662964,0.7927783,1.719031,-0.5477925,-0.8224238,-0.7053259,-0.4817147,4.242675,1.3816801,4.000381,1.0007498,-0.3002735,3.8967419,-2.6117601,1.6580908,1.6201603,-0.5643252,-3.5992799,-0.2969517,-0.85516024,0.90005934,-2.6515503,0.7416155,0.76592386,-0.40899608,-1.0287277,14002.07
6.370574,0.61481035,2.4267278,1.6007067,2.9401138,0.6289331,5.2278013,-2.9153407,3.6458435,3.6259515,-5.3748965,4.668407,3.6441512,2.647276,-3.443601,2.5407062,4.135019,-0.6097894,4.098149,-1.8352771,-2.2289834,2.2461758,5.000603,-1.2283725,2.6980631,-0.88728446,-0.46230248,-4.1006193,-2.5604374,2.3616824,-2.037708,-1.7540635,1.8365415,-2.2080667,-1.6055828,1.9400655,1.1785032,3.5680385,4.7990775,1.3170394,2.3077927,-1.4069281,-0.732605,-1.1878307,-0.8806758,5.1802993,1.1047076,5.1412964,0.8498941,0.06759336,5.834842,-3.7103043,1.6333483,2.2929962,-0.11412174,-5.3583384,-1.3834133,-1.0281699,1.4163854,-3.2811673,1.0730541,1.4693604,0.3308141,-1.7150886,32829.918
4.9089684,0.14931464,1.9352286,1.1301966,2.7630374,1.0230391,4.354993,-1.755338,2.7182457,2.7150667,-4.812077,4.0415783,3.6836,2.2505562,-2.883628,2.1596959,3.2169514,-0.69930077,3.722695,-1.2911867,-1.8490547,1.7111886,4.374659,-1.5957841,2.670513,-0.8232451,-0.1437977,-3.2562475,-2.2424226,2.6865873,-1.283019,-1.4004538,1.9874077,-1.7361956,-1.2940148,1.2913228,0.50007963,3.8496323,4.488413,1.0970423,1.6640251,-1.4605646,-0.9762141,-0.11560213,-0.87722063,4.14848,0.8628418,4.704571,0.9645274,-0.70494014,4.517158,-3.2677,2.4366906,1.5964688,-0.33786082,-4.0017414,-1.1400567,-1.1319066,1.0593617,-3.1943362,0.909475,1.014402,-0.013071723,-1.5482229,51400.32
3.6130917,0.60222363,1.1574429,-0.101690054,2.8733747,1.1490066,2.4919393,-1.1665256,2.111549,1.073486,-4.1969466,2.3740056,3.0927691,1.3792483,-1.9555644,1.939901,1.3881131,-0.6882796,1.9076223,-1.0923531,-1.2359781,0.31827295,2.9191802,-0.9576259,2.4238448,-0.72990656,-0.092962116,-1.2030542,-1.1716982,1.9956241,-0.45397347,-1.4906322,1.6746726,-1.3213869,-0.8005077,0.9375119,0.81117463,2.380333,3.4634857,1.1899035,1.1836048,-0.68547726,-1.217996,-0.2681258,0.037175808,3.1603334,1.307699,3.13334,0.5591936,-0.634376,3.4143126,-2.026899,1.8906933,1.1655302,-0.3255294,-2.0960429,-0.5155364,-1.0872037,0.27625784,-1.9805549,0.46488428,-0.04196301,-0.9080789,-0.8940966,79919.14
2.9624162,0.038111996,1.2485683,-0.015275851,2.787142,0.78240347,1.6068697,-0.9036478,2.375854,0.50914353,-4.042405,1.5278667,2.6903262,1.0812176,-0.83447576,1.8495437,0.9460621,-0.30412874,1.6403708,-0.8028022,-1.1300817,-0.086679384,2.7301848,-1.1245483,2.337464,-0.7727431,0.16427559,-1.008559,-1.0799346,1.6458888,-0.40051806,-1.6029764,1.5807537,-1.6214113,-1.4218707,0.71944666,1.0806714,2.4403496,3.0437152,0.8777051,1.3025942,-0.06242641,-1.2068095,0.24376777,0.19576272,2.7867954,1.1076691,2.792673,0.1367355,-0.28651565,2.87005,-1.5132434,1.7468863,0.6385664,-0.52484715,-1.975322,-0.23814744,-0.9623908,-0.38927123,-2.0988257,0.12154305,-0.09767166,-1.5237403,-0.6185068,84535.22
3.0240738,0.13928214,1.1080412,-0.016719893,2.2249174,0.84932786,2.0712337,-0.852411,1.7399045,0.79803324,-3.745413,1.832319,2.6178746,1.1701517,-1.6434848,1.6308032,1.087404,-0.8479624,2.0535483,-0.83562714,-1.0009819,0.36421415,2.5379915,-1.0224771,1.9070334,-0.23575194,-0.4238289,-1.1652592,-1.084793,1.9896619,-0.61368877,-1.2317492,1.7780051,-1.1412011,-0.652064,0.7936411,0.6438246,2.0377417,3.0920124,0.9876111,0.88889015,-0.5498365,-1.0930315,0.32603267,0.010768596,2.3633168,0.86348194,2.652391,0.5347383,-0.46098828,2.9072335,-1.5353452,1.8825723,0.81250393,-0.24682285,-1.6165075,-0.5129187,-0.89673233,0.39748806,-1.9346987,0.39944395,0.0724116,-0.91426635,-0.83915216,70896.9
