-1.498153,0.16684994,0.094461456,0.12503092,-0.14951567,-0.9234538,-0.10549241,-0.48990622,-0.39549667,0.6481032,1.5865616,0.24836287,-0.41548908,-0.712689,1.5576472,0.018921893,0.5333218,0.18737358,-0.3490421,0.08508964,-0.07862905,0.37857413,-0.47660244,-0.19064353,-0.631966,-0.5129349,1.0360026,0.3755704,-0.7188383,-0.10376308,0.28279513,0.22354482,-0.017019637,1.55341,-0.5069083,-0.03992858,-0.31694877,-0.25062925,2.179336,-0.56902426,0.23174313,-1.178795,1.4809074,-1.1117446,0.12526706,1.5256274,0.2410562,0.4375688,-0.49804696,0.6377872,-0.88635266,-0.71332777,0.78195333,0.6352824,0.057010666,-0.98068184,0.6739986,0.7937262,0.17837685,-0.8783817,-0.7319352,-1.6546136,-0.24901263,0.06924984,-1.6033932,-0.11579263,-0.5637217,-0.30368274,-2.3516057,-1.101296,1.229858,-0.06480472,-0.09692776,0.7608891,0.34048617,0.1858846,0.09116402,0.16151072,-0.43930137,1.4651026,0.7332899,-0.30837116,-0.26597273,-0.5366097,-0.8211452,-0.8321459,1.9988741,-0.91063946,0.7926417,0.44175333,-1.0500567,-0.2947364,1.0754929,-0.43818942,-1.230268,0.6484131,-1.2653599,0.07289239,0.043264486,-1.2358215,0.18315925,-1.3018291,0.05794371,0.39508945,-0.14978766,0.088244215,0.4683218,1.0407158,-0.56105715,-0.6729339,0.26965392,-0.7782235,-0.12464,-0.5612444,-0.9887137,-0.7841751,0.11512096,0.52215403,0.46931705,-0.08772111,-1.1345773,-0.6600705,-0.16878414,0.09061436,-0.013131559,-0.65437514,-0.29325327,-1.6338494,5422.2837
-0.42871106,0.6697283,-0.026597057,0.3396505,0.03801857,-0.43731356,-0.08110144,-0.9393509,-1.0467315,0.21665792,0.82005465,0.22741094,-1.1396618,-1.4492352,1.5300812,-0.5442292,0.7968477,-0.2634406,-0.2589528,-0.5036679,1.0704229,0.15530568,0.22461933,-0.7339385,-0.86446124,0.38952115,1.6440167,0.4567852,-0.78377295,-0.10812587,0.5108603,-1.0916167,-1.0688728,0.644266,0.38264826,0.6913055,0.4361385,0.50719494,1.846113,0.054315023,-0.06793611,-1.1493613,1.0337728,-1.3879321,-0.025629971,0.83314973,-0.020564444,-0.15007766,0.27323166,-0.11768694,-0.14968026,0.82537395,0.005748987,0.19103064,0.03375353,-1.0439843,0.10010648,0.44157305,-0.64404464,-0.22653374,0.023132414,-1.1169447,0.04805296,0.72509813,-1.4620097,-0.38060862,0.77621406,0.29771465,-2.0237775,-1.1595305,0.53707373,0.3643619,0.06556022,0.9452158,0.79300314,0.1962528,-0.36534104,0.1387659,1.1235802,1.3529476,0.47453392,-0.57960767,-0.59818125,-0.07903878,-0.63135827,-0.6145982,1.7469385,-1.561417,0.40403616,1.051053,-0.37310869,0.3199345,0.558138,-1.0767463,-0.97840756,0.06302444,-0.58408827,-0.48826873,0.5340267,-1.5019369,0.2500022,-1.0579818,0.7735156,0.30998123,0.79468846,0.44563052,-0.4897114,0.99801284,-0.7718468,-0.6126087,-0.2684297,-1.0742328,0.40285048,0.27271307,-0.6683124,-0.7681607,0.08324857,0.93965876,0.006819494,-0.19771907,-0.8713651,-0.780553,0.34335262,0.058620095,-0.12760362,-0.18688865,-0.17376809,-1.0716999,8127.5605
-0.7354276,-1.6414317,-0.5207162,-1.150474,-0.63287795,0.2364434,-0.041780166,-1.296221,0.90352494,1.4847825,3.2630618,-0.54055774,-1.3607109,-1.1993192,0.6947366,-0.54184705,-0.5394794,-0.22172545,0.8807348,0.5829904,2.0279803,2.2195544,0.7618961,-0.7163758,-2.2227542,-2.7754653,3.2411916,1.986226,-2.1759286,-0.13373384,-0.24861918,-1.0765488,1.4640156,2.1603966,-0.8447223,-0.27981803,1.1820337,0.099267244,0.6567105,-2.1745677,1.2916044,-1.6859672,1.5272713,-0.23489524,1.0755002,-0.6208976,0.6292908,2.169974,1.2955146,0.3673573,0.3523819,1.242221,0.42479807,1.5964768,-1.696873,-0.94887674,1.4092548,1.5093751,0.32621068,0.08550536,-0.8094324,-0.5650063,-0.59554195,-1.2893136,-3.6569152,-0.41489702,1.0521816,-1.4952416,-3.7733536,-2.0202723,0.15554398,-0.16715112,-1.1791936,0.6324241,3.1541772,2.4925337,1.3125038,-0.48510003,0.81950307,1.0808487,1.6255026,-1.282177,0.24543872,0.37918982,-1.4540277,-0.629663,3.5442994,-3.369704,-1.5358492,0.52231026,-1.8265816,2.2383585,1.2751765,-2.5129957,-2.9061818,0.30341557,0.6741935,-1.2853501,-0.81444436,-1.4671504,-1.3051912,-1.8711804,-0.19374985,-0.28040218,-0.96789014,-1.7473863,0.5197426,4.2871675,-0.7583704,0.67598397,0.674676,-1.5821948,0.7596424,2.7141337,-3.3805287,-1.5580556,2.0321603,1.4056971,2.2652917,-0.8143986,-1.6052625,0.061428912,-1.0046785,-0.61500764,-1.7348535,-0.51491183,-1.182367,-0.066218,47142.24
-0.7470571,-1.8139197,-0.94185543,-1.2548038,-0.8894862,0.059956394,0.005017884,-1.5820596,0.96242076,1.8149228,3.3608198,-0.57229614,-1.5453842,-0.99987864,0.3616734,-0.5284628,-1.0076185,0.14030813,0.96799445,1.1071557,2.616438,2.1554356,1.1161261,-0.3113538,-1.9821886,-3.228705,3.19701,1.9985611,-2.284151,-0.37654978,-0.17369823,-1.6207596,1.4536661,2.2486913,-0.7598517,-0.047569532,1.2294412,0.22388548,0.35953346,-2.157572,1.2262725,-2.1044827,1.3902075,-0.3229875,1.0844853,-0.68429166,0.28149766,1.993928,1.378061,0.26135862,0.51681966,1.5194722,0.3357516,1.3821232,-1.5840858,-1.0518528,1.3321261,1.1444634,0.072454035,0.6450979,-0.883041,-0.100743815,-0.30592325,-1.3012277,-3.8755248,-0.3626817,1.2464617,-1.3561561,-3.788592,-2.1466548,-0.1777342,-0.2829889,-1.1678634,0.08559747,3.4830618,2.5602782,0.78292143,-0.2740152,1.2753613,1.0530797,1.9893334,-1.4641743,0.3074117,0.7407057,-1.3595494,0.007208377,3.685285,-3.4755375,-2.01368,0.41208702,-1.1821709,2.1204543,1.4143724,-1.9727908,-2.9697144,0.09056501,0.70388687,-1.9243851,-0.51059854,-1.2020426,-1.4611274,-1.210208,-0.065997876,-0.6074983,-1.1084821,-1.8409561,0.70567006,4.4321485,-0.94465595,0.7883324,0.95846,-1.5670239,0.67558825,3.1701734,-3.4493952,-1.2828311,2.1274345,1.5768383,2.0700192,-1.4669949,-1.36189,-0.11601903,-1.1678154,-0.5581193,-1.6979635,-0.4747234,-1.213823,0.04983288,54550.89
-0.72919565,-1.4485126,-0.5156515,-0.9964685,-0.41145873,0.21470821,-0.21943402,-1.0629184,0.602982,1.2749336,2.9675221,-0.5907983,-1.0457288,-1.1982647,0.6722945,-0.67637175,-0.3191393,-0.17601337,0.78417236,0.30180627,1.6475427,1.9052433,0.599434,-0.86889875,-2.1128914,-2.4644263,2.8404155,1.7559676,-1.9290986,-0.14552361,-0.20622225,-0.8569447,1.3181599,1.992612,-0.84647954,-0.3398895,0.9205715,0.30705377,1.0950644,-1.9091742,1.0213886,-1.3526635,1.602841,-0.21937324,1.207578,-0.49050027,0.6179147,2.046626,1.3219249,0.23554145,0.15782923,0.9819061,0.44821948,1.7223852,-1.5748776,-0.9119207,1.2183224,1.6467385,0.33876082,-0.24578175,-0.7711165,-0.73488545,-0.71894133,-0.8282708,-3.0602098,-0.32173306,0.90865207,-1.2364864,-3.765902,-1.7401538,0.26369423,-0.1862742,-1.1036406,0.50269526,2.5679998,2.396022,1.1162403,-0.5639796,0.7348003,1.1494194,1.6567259,-1.0953255,0.091784865,0.08726033,-1.3646891,-0.75465566,3.3911786,-3.1908698,-1.226807,0.69956523,-1.8758312,1.9311996,1.3494228,-2.6833835,-2.7917485,0.2895949,0.5927619,-1.1003416,-0.7478985,-1.6046094,-1.2775307,-1.967984,-0.016808309,-0.12802169,-0.95342153,-1.6306858,0.5751658,3.7586806,-0.5836205,0.5690464,0.49254507,-1.4364007,0.5647674,2.3320398,-2.9945152,-1.641501,1.8972069,1.2033072,2.3266222,-0.6522055,-1.6071262,0.18451062,-0.7523332,-0.5929481,-1.8154838,-0.4325652,-1.0360814,-0.09290201,14002.07
-0.55600953,-1.5413482,-0.17673469,-1.2303461,-0.38331896,0.5919523,-0.4334347,-1.3660213,0.33033258,0.8772154,2.691322,-0.37887996,-0.6722477,-1.472319,0.40140268,-0.6426583,-0.04774402,-0.12805484,0.9164333,0.24977179,1.3542928,1.9283905,0.66679853,-1.1373479,-2.3686035,-2.4248278,2.7728314,1.8654577,-1.6946125,0.21292683,-0.12928881,-0.4584147,1.1288923,1.4963084,-1.0146333,-0.07447462,0.6652888,0.5704684,1.4357145,-2.0438228,0.712384,-1.2324609,1.6117058,-0.1944151,1.9114791,-0.39521164,0.9142592,2.2600155,1.6272938,0.31512475,0.48063353,1.0759583,0.07537407,1.4756181,-1.7554264,-0.78088385,0.9237901,1.6227639,0.33140182,-0.25106406,-0.89119804,-0.81280583,-0.2632741,-0.592203,-2.8107972,-0.17709933,1.0801789,-1.1108582,-4.3257527,-1.3908081,0.026991218,-0.55835307,-1.3320098,0.120290294,2.7156868,2.809497,1.4485121,-0.583372,0.6307398,1.3866817,1.3859329,-1.1434455,0.11658573,0.3596062,-1.4856493,-0.71016335,3.6686704,-3.4307966,-1.0956486,1.0620517,-2.036056,2.0725753,1.4839396,-2.9274824,-3.075737,-0.1753407,0.65126085,-1.2315453,-0.922199,-1.6948504,-1.5006902,-2.1847193,0.30329394,0.4520889,-0.8479979,-1.1853325,0.36920428,3.643471,-0.13853134,0.7196407,0.5820415,-1.4173902,1.0844854,2.0807433,-3.085233,-2.0518415,1.6890324,1.5373478,3.0392282,-0.5927057,-1.9626392,0.30584306,-0.61625385,-0.17323157,-2.2047825,-0.6680333,-1.3433591,-0.018956155,32829.918
-0.5860517,-1.341141,-0.32545465,-0.75937,-0.29369456,0.24738175,-0.6941763,-1.4791284,0.21614188,0.8603022,2.6410809,-0.061435822,-0.35815737,-0.8065366,0.060755387,-0.11977795,-0.50517416,0.12672639,0.99882925,0.53048754,0.9694277,1.3082429,0.75345707,-0.4290594,-1.717456,-2.7107291,2.4569821,0.83774596,-1.5457473,-0.57819253,0.21250395,-0.97596776,1.1348754,1.9681572,-1.307911,0.089084595,-0.18431298,0.84848696,1.9004407,-1.2679466,0.09924275,-1.2994434,1.9962131,-0.19943862,1.520146,-0.2482789,0.75439876,2.0528092,1.6155431,0.31282133,0.03545756,1.1413406,0.21491748,0.8220212,-0.5672778,-0.7077891,0.8718844,1.1663827,-0.54087245,-0.8218981,-1.4870995,-0.69130284,-0.7509559,-0.5849701,-2.5229888,0.38416773,0.17902496,-0.70088357,-3.922796,-2.1343,0.6432899,-0.6690729,-1.4461364,0.28108984,2.2738664,1.7436177,0.50151277,0.3532463,0.5871577,1.3758847,1.6579065,-0.94942236,-0.45008668,-0.21601297,-1.0275397,-0.60114354,4.0953445,-3.1755583,-0.8132621,0.5217978,-1.9024721,1.6350663,1.4785445,-1.9633799,-2.657308,0.18300657,0.28643394,-1.1596944,0.057810195,-1.3492475,-1.3303877,-1.6798036,0.34606382,0.31012452,-1.097457,-0.72642136,0.8526213,2.6214511,-0.7328628,0.82127404,0.9632797,-0.9761251,0.25754747,1.6578648,-2.9215782,-2.1043448,1.1092198,1.3359578,2.8626924,-0.68801427,-2.1422791,0.41089898,-1.0333248,0.17647763,-1.0244544,-0.5219834,-0.60293007,-0.81429917,51400.32
-0.7271129,-0.6469069,-0.5827618,-0.79065984,-0.32947242,0.003231876,-0.4320111,-1.2461616,0.01066836,1.0451168,2.2321067,0.0810938,-0.5135329,-0.4917667,0.000911981,-0.08821793,-0.41404536,0.15322982,0.5657453,0.7119942,0.67226493,1.0392113,0.5183611,-0.20244066,-1.1315987,-2.5260332,1.987566,0.37531093,-1.247421,-0.7535068,0.22687891,-1.0572095,0.7954634,1.8996178,-1.2995669,-0.017931703,-0.16225256,0.6064022,1.4942927,-1.141751,0.18945494,-1.4844807,1.4951723,-0.2517195,1.0810541,-0.19336952,0.5404784,1.4112788,0.9777374,0.11182068,-0.002024882,0.7161528,0.4615999,0.34708363,-0.37953714,-0.4958048,1.0889403,0.8668927,-0.72502124,-0.029391713,-1.1564764,-0.35137975,-0.554897,-0.33208436,-2.1929297,0.44824958,0.07430201,-0.6015708,-3.4622934,-1.8840208,0.44995785,-0.26497042,-1.0142113,0.36546457,1.8190514,1.4554366,0.24519661,0.40747553,0.41645643,0.6234678,1.2665813,-0.8377243,0.088553935,-0.26092628,-0.7156652,-0.6154245,3.4048219,-2.361416,-0.5529709,0.1689693,-1.3868312,1.450284,1.6337688,-1.2844357,-2.271154,0.4204734,-0.06410508,-1.0509243,-0.026347734,-1.1083201,-1.2295252,-1.1826874,0.09733903,0.12298093,-0.87287325,-0.7911688,0.79899985,2.5884202,-0.864384,0.714706,1.1342156,-0.9119077,-0.14268294,1.4222167,-2.7897446,-1.7590393,0.9134134,1.1886989,2.0965703,-0.68136114,-1.4136326,0.31595808,-1.0675371,0.18239722,-0.8282337,-0.63155293,-0.48603982,-0.9005495,79919.14
-0.8418409,-0.16564015,-1.107514,-0.7630901,-0.3964125,-0.426053,-0.3687538,-0.89725363,-0.22645131,1.245742,1.9578748,-0.016299684,-0.97578764,-0.30153686,0.2853376,-0.36860916,-0.77757967,0.5030177,0.09675556,0.5938126,0.68213874,0.7826183,0.6975951,-0.23289631,-0.8958056,-2.0135708,1.3392527,0.35351315,-1.1155751,-0.899131,0.5091827,-0.8541075,0.68726707,1.6682262,-1.064636,0.11200185,0.20970917,0.58662134,1.4127874,-1.47649,0.26065218,-1.537492,1.0896403,-0.67617583,0.42969775,-0.1752866,0.4985844,0.8010414,0.91365975,-0.5415904,0.20292398,0.017823145,0.3921067,0.6551997,-0.22904241,-0.63425374,0.8907869,0.71211517,-0.37417936,0.44965443,-0.79613984,0.122635454,-0.34425443,0.33543047,-1.8407147,0.51171905,0.39897302,-0.49118245,-2.841562,-1.4470682,0.20621505,-0.3350465,-0.67507696,-0.19515355,1.57186,1.2696472,-0.2413288,0.32096377,0.6139965,0.42037356,1.0295051,-0.80369836,0.25878578,0.21127218,-1.025257,-0.27890536,2.775832,-1.8433534,-0.30398455,-0.06365347,-0.9120484,0.9097087,1.6677685,-0.46386924,-2.0729575,0.45733738,-0.17566298,-1.4370848,-0.43962976,-0.9135707,-1.1435385,-0.2955308,0.07100072,-0.40998623,-0.81253505,-0.9363215,0.55460227,2.7961519,-0.4217595,0.1381625,0.5970727,-0.33053908,-0.5417031,1.5630889,-2.2410016,-1.3089857,0.874268,0.81074846,1.2168025,-1.1681324,-0.544165,0.122138195,-0.6914036,-0.34303606,-1.0429939,-0.8364755,-0.13713463,-0.6454763,84535.22
-0.93215585,-0.62730205,-0.96088356,-0.82365686,-0.79672825,-0.33824217,-0.26046926,-1.2050142,0.073010884,1.3524249,2.4764597,0.040120374,-0.6170492,-0.20071226,-0.29070768,0.043717522,-0.7670889,0.20237593,0.63379323,1.2175571,1.3452282,0.9881904,0.9698249,-0.08407031,-0.81583315,-3.1465592,2.2495823,0.41174972,-1.3518744,-0.75076056,0.065023765,-1.3580493,0.7303975,2.052638,-1.0154177,0.12055063,-0.05502744,0.75982505,1.2833531,-1.3909385,0.341299,-2.0520968,1.2397664,-0.21064486,0.95179236,-0.12168963,0.19332936,1.1874555,0.7216391,0.06173989,0.18866977,0.78710777,0.6110221,0.46024883,-0.44656807,-0.83676493,1.0733601,0.748544,-0.9976194,0.36548597,-1.2297775,-0.1563619,-0.55139405,-0.22702613,-2.6829562,0.2827462,0.39726657,-0.7481393,-3.6923258,-1.9254789,0.48543203,-0.23953985,-0.88367426,-0.16738884,1.9091395,1.5014898,-0.25829944,0.20621945,0.7106854,0.7748877,1.8442838,-1.135716,0.17890638,0.22845618,-0.84219146,-0.18147182,3.7169776,-2.435379,-1.019233,0.110429525,-0.75936264,1.0849161,1.7197049,-0.7643719,-2.041965,0.6230007,-0.38937896,-1.541595,0.15945157,-0.99214923,-0.76037747,-0.86049044,0.09728327,-0.23648468,-1.3942502,-1.0599743,1.3473047,2.7037396,-1.0956084,0.5116001,1.4783113,-1.0737908,-0.40966576,2.1271706,-2.7938628,-1.5850528,1.458295,1.2947544,1.7484825,-1.3295555,-1.2624941,0.019494422,-1.0623211,0.05788292,-0.981277,-0.89186585,-0.322659,-0.78930885,70896.9
