-0.2932862,-0.13549975,0.18370041,-0.20658596,0.22764054,0.44259873,0.75618804,0.22822353,-0.4044233,0.17631054,-0.66320556,-0.0206035,0.053260025,0.020120785,-0.55592847,-0.37649363,0.16469833,0.6669956,0.7711031,0.07212617,-0.87964725,-0.019794941,0.54699594,-0.17873813,-0.12008108,-0.057279952,-0.3469847,-0.48837855,0.000304932,0.29517156,-0.31637135,0.3442756,5422.2837
0.52204186,-0.4162238,0.39431024,-0.3626706,0.18588379,-0.23701018,0.96181524,-0.11954865,-0.34687397,0.6255204,-0.59855604,0.21362522,0.2904745,0.002392232,-1.3416659,-0.94834214,0.16202131,1.0769744,0.46895257,-0.03147851,-0.89913887,-0.33761534,0.3202565,0.42955548,0.2886917,0.1083974,-0.29875943,-0.49383613,0.49345577,0.25588405,-0.24300686,-0.010698363,8127.5605
-0.66754997,0.08193374,-0.01002714,0.37240577,0.30284077,1.1720469,0.8531809,0.49911427,-0.94661,-0.14502148,-0.5902115,0.11519761,0.34815148,0.21926826,-0.35348752,-0.058828726,-0.04438825,0.17916906,0.9373382,0.23809287,-0.72802377,0.3973333,0.69100106,-0.6051218,-0.15230654,-1.0626454,-0.51024735,-1.3158245,-0.1427006,0.48779902,-0.52920276,0.39210016,47142.24
-0.7698608,0.10920579,-0.1622112,0.6849578,0.60556287,1.26564,0.7037307,0.5270416,-0.597414,-0.38453,-0.80938566,-0.11121207,0.26634675,0.23593205,-0.00567463,0.025821254,-0.3545456,0.35456634,1.2224844,0.07244441,-1.0421878,0.69490457,0.8053878,-1.3236281,-0.24740417,-1.1012988,-0.8602147,-1.4095738,-0.33259362,0.8202039,-0.7401201,0.72854674,54550.89
-0.8014173,0.050732307,0.052968547,0.28984332,0.23766685,1.2259612,0.8836895,0.5830851,-1.0705307,0.034935676,-0.6196618,0.11285601,0.3876769,0.20484799,-0.41463497,0.015377924,0.001433343,0.20797983,0.91305727,0.38354093,-0.63751125,0.30197513,0.8199708,-0.4961955,-0.2933495,-1.0416065,-0.3569338,-1.1961629,-0.16568746,0.41299242,-0.3782929,0.40232658,14002.07
-0.5274865,-0.060185306,0.17456794,0.23476122,0.15582526,1.2110832,1.0657864,0.7518203,-1.4465884,0.4209774,-0.45297876,0.029617704,0.5222965,0.26728427,-0.63773906,-0.088823944,0.37745178,0.22905234,1.0574943,0.331951,-0.4564347,-0.11708778,0.6441772,-0.07709989,-0.36380708,-1.3494062,-0.025380101,-1.2690389,-0.1969677,0.27982917,-0.47627997,0.32718492,32829.918
-0.6403358,-0.11687098,0.21236622,0.21614455,0.08346191,1.1954648,1.0513778,0.70669943,-1.42594,0.6016528,-0.50706476,-0.05892662,0.5027251,0.2055292,-0.7323891,-0.1631717,0.25476736,0.3906365,0.98532563,0.5217326,-0.35225782,-0.30150875,0.72705525,0.052089065,-0.58004785,-1.3927276,-0.04191288,-1.0316244,-0.049633004,0.1355036,-0.29474318,0.32071877,51400.32
-0.9032418,-0.1016823,0.10065898,0.2627104,0.1834029,1.1618164,0.8254608,0.3697952,-1.0591373,0.22254735,-0.73025924,-0.08730019,0.2986329,0.0887327,-0.6596631,-0.31010872,-0.29944205,0.5471773,0.7543211,0.7126138,-0.5003898,-0.12520751,0.81917894,-0.12955002,-0.69777393,-1.2492152,-0.5691196,-0.83752686,0.26659712,0.065601215,-0.20679283,0.28840244,79919.14
-1.4215605,-0.12189617,0.24859801,0.049069166,0.13070771,1.2033305,0.6710771,0.087102085,-1.0986735,0.1632044,-1.115727,-0.06807179,0.25306144,-0.1554309,-0.79634666,-0.48276973,-0.83234864,0.7235402,0.6769815,1.1083474,-0.62605727,-0.09264904,1.169911,0.11837728,-1.241882,-1.0074805,-0.91694075,-0.4886182,0.63682276,-0.2517761,0.14964342,0.10740282,84535.22
-0.8087869,-0.049106397,0.119671226,0.15953173,0.17807329,1.0960082,0.8439107,0.34854177,-0.97011936,0.07414718,-0.66323435,-0.001853384,0.31078184,0.11613652,-0.534773,-0.24153306,-0.19723718,0.34035575,0.6942716,0.60986644,-0.599519,0.057038978,0.7609811,-0.17151563,-0.51911944,-1.0847406,-0.507231,-0.90877557,0.22088301,0.12319224,-0.25933444,0.24325453,70896.9
